sampno,perno,wtperfin
70034586,2,182.3852
70034586,3,182.3852
70034586,4,182.3852
70034587,1,186.0807
70034587,2,186.0807
70034587,3,186.0807
70034587,4,186.0807
70034588,1,207.4615
70034588,2,207.4615
70034588,3,207.4615
70034589,1,1078.9962
70034596,1,72.5744
70034597,1,1627.2191
70034597,2,1627.2191
70034598,1,186.4008
70034598,2,186.4008
70034598,3,186.4008
70034605,1,1526.9826
70034605,2,1526.9826
70034605,3,1526.9826
70034605,4,1526.9826
70034608,1,183.0331
70034611,1,74.0248
70034622,1,181.877
70034622,2,181.877
70034622,3,181.877
70034622,4,181.877
70034661,1,187.0991
70034661,2,187.0991
70034661,3,187.0991
70034661,4,187.0991
70034661,5,187.0991
70034661,6,187.0991
70034661,7,187.0991
70034669,1,216.2761
70034676,1,183.5826
70034676,2,183.5826
70034676,3,183.5826
70034682,1,318.0159
70034682,2,318.0159
70034683,1,185.48
70034683,2,185.48
70034683,3,185.48
70034687,1,105.3566
70034687,2,105.3566
70034687,3,105.3566
70034687,4,105.3566
70034688,1,115.4981
70034688,2,115.4981
70034688,3,115.4981
70034688,4,115.4981
70034690,1,639.9998
70034690,2,639.9998
70034690,3,639.9998
70034692,1,192.2894
70034693,1,909.1647
70034693,2,909.1647
70034693,3,909.1647
70034696,1,1078.8615
70034697,1,118.9206
70034697,2,118.9206
70034699,1,191.491
70034699,2,191.491
70034700,1,70.4696
70034700,2,70.4696
70034700,3,70.4696
70034701,1,637.9174
70034703,1,184.9266
70034703,2,184.9266
70034705,1,102.0734
70034706,1,154.9401
70034706,2,154.9401
70034706,3,154.9401
70034706,4,154.9401
70034708,1,95.4176
70034713,1,61.5408
70034713,2,61.5408
70034713,3,61.5408
70034713,4,61.5408
70034719,1,94.8936
70034719,2,94.8936
70034721,1,852.9887
70034722,1,70.6269
70034722,2,70.6269
70034726,1,161.7167
70034727,1,91.375
70034727,2,91.375
70034727,3,91.375
70034729,1,66.0922
70034729,2,66.0922
70034731,1,549.9926
70034731,2,549.9926
70034734,1,408.5635
70034735,1,845.475
70034735,2,845.475
70034735,3,845.475
70034735,4,845.475
70034735,5,845.475
70034737,1,407.3037
70034742,1,543.1045
70034745,1,629.0723
70034745,2,629.0723
70034750,1,72.5648
70034752,1,1722.2503
70034757,1,659.9998
70034757,2,659.9998
70034757,3,659.9998
70034757,4,659.9998
70034762,1,100.7658
70034762,2,100.7658
70034762,3,100.7658
70034766,1,257.307
70034766,2,257.307
70034768,1,185.8006
70034768,2,185.8006
70034774,1,72.2787
70034774,2,72.2787
70034774,3,72.2787
70034774,4,72.2787
70034774,5,72.2787
70034774,6,72.2787
70034774,7,72.2787
70034774,8,72.2787
70034774,9,72.2787
70034776,1,112.3051
70034776,2,112.3051
70034778,1,685.0541
70034778,2,685.0541
70034779,1,383.2168
70034779,2,383.2168
70034779,3,383.2168
70034780,1,61.5029
70034781,1,93.7921
70034781,2,93.7921
70034781,3,93.7921
70034783,1,1078.969
70034783,2,1078.969
70034789,1,61.4092
70034789,2,61.4092
70034789,3,61.4092
70034789,4,61.4092
70034793,1,93.885
70034793,2,93.885
70034793,3,93.885
70034793,4,93.885
70034804,1,102.5091
70034804,2,102.5091
70034812,1,101.536
70034812,2,101.536
70034813,1,787.0139
70034813,2,787.0139
70034813,3,787.0139
70034813,4,787.0139
70034813,5,787.0139
70034813,6,787.0139
70034816,1,61.4106
70034816,2,61.4106
70034827,1,118.6919
70034827,2,118.6919
70034844,1,384.4938
70034844,2,384.4938
70034844,3,384.4938
70034844,4,384.4938
70034846,1,639.8868
70034846,2,639.8868
70034846,3,639.8868
70034846,4,639.8868
70034850,1,639.9703
70034857,1,100.79
70034857,2,100.79
70034858,1,72.6478
70034858,2,72.6478
70034860,1,303.2946
70034860,2,303.2946
70034863,1,70.4019
70034864,1,118.8548
70034867,1,70.997
70034867,2,70.997
70034867,3,70.997
70034877,1,72.563
70034894,1,580.5019
70034898,1,70.4019
70034903,1,101.6013
70034904,1,72.563
70034906,1,72.5716
70034906,2,72.5716
70034906,3,72.5716
70034914,1,96.6644
70034914,2,96.6644
70034918,1,181.7194
70034918,2,181.7194
70034918,4,181.7194
70034918,5,181.7194
70034918,6,181.7194
70034918,7,181.7194
70034924,1,70.4019
70034924,2,70.4019
70034930,1,72.5647
70034932,1,527.0902
70034932,2,527.0902
70034932,3,527.0902
70034932,4,527.0902
70034940,1,70.4019
70034940,2,70.4019
70034940,3,70.4019
70034947,1,95.1332
70034947,2,95.1332
70034961,1,197.0131
70034961,2,197.0131
70034964,1,68.8179
70034964,2,68.8179
70034964,3,68.8179
70034964,4,68.8179
70034965,1,548.0682
70034965,2,548.0682
70034965,3,548.0682
70034965,4,548.0682
70034980,1,72.7578
70034980,2,72.7578
70034988,1,187.138
70034988,2,187.138
70034989,1,70.4019
70034990,1,72.563
70034990,2,72.563
70034991,1,651.3735
70034995,1,70.4019
70034997,1,659.9999
70035000,1,94.1448
70035000,2,94.1448
70035004,1,883.5562
70035004,2,883.5562
70035005,1,127.2745
70035005,2,127.2745
70035008,1,119.6219
70035012,1,72.8595
70035019,1,166.6124
70035027,1,72.563
70035042,1,72.563
70035042,2,72.563
70035060,1,70.4047
70035060,2,70.4047
70035060,3,70.4047
70035061,1,72.9015
70035071,1,118.6912
70035078,1,72.563
70035078,2,72.563
70035097,1,118.6911
70035109,1,118.7837
70035109,2,118.7837
70035127,1,70.4019
70035135,1,72.5762
70035138,1,912.8559
70035139,1,639.9978
70035139,2,639.9978
70035139,3,639.9978
70035139,4,639.9978
70035139,5,639.9978
70035150,1,103.1072
70035150,2,103.1072
70035150,3,103.1072
70035171,1,1606.7615
70035171,2,1606.7615
70035171,3,1606.7615
70035171,4,1606.7615
70035182,1,70.4019
70035182,2,70.4019
70035185,1,119.5144
70035185,2,119.5144
70035189,1,192.7277
70035192,1,186.3535
70035192,2,186.3535
70035194,1,113.6122
70035194,2,113.6122
70035194,3,113.6122
70035194,4,113.6122
70035195,1,113.9813
70035199,1,637.5949
70035201,1,101.8181
70035201,2,101.8181
70035205,1,70.4019
70035207,1,102.2397
70035207,2,102.2397
70035207,3,102.2397
70035215,1,191.9656
70035215,2,191.9656
70035215,3,191.9656
70035216,1,70.4019
70035225,1,62.3312
70035225,2,62.3312
70035225,3,62.3312
70035225,4,62.3312
70035226,1,63.6542
70035226,2,63.6542
70035226,3,63.6542
70035226,4,63.6542
70035229,1,549.9727
70035229,2,549.9727
70035233,1,319.0958
70035233,2,319.0958
70035233,3,319.0958
70035234,1,306.783
70035247,1,70.4072
70035252,1,226.6748
70035258,1,85.0166
70035258,2,85.0166
70035258,3,85.0166
70035258,4,85.0166
70035258,5,85.0166
70035259,1,385.6186
70035263,1,72.563
70035263,2,72.563
70035265,1,539.0087
70035265,2,539.0087
70035266,1,546.5646
70035266,2,546.5646
70035271,1,86.1265
70035271,2,86.1265
70035271,3,86.1265
70035271,4,86.1265
70035273,1,70.4019
70035273,2,70.4019
70035275,1,547.8376
70035276,1,118.6916
70035276,2,118.6916
70035281,1,550
70035286,1,72.8956
70035287,1,539.2773
70035287,2,539.2773
70035287,3,539.2773
70035289,1,72.563
70035289,2,72.563
70035291,1,61.6596
70035295,1,72.8408
70035301,1,195.0385
70035301,2,195.0385
70035316,1,100.4741
70035316,2,100.4741
70035316,3,100.4741
70035316,4,100.4741
70035316,5,100.4741
70035316,6,100.4741
70035316,7,100.4741
70035316,8,100.4741
70035316,9,100.4741
70035322,1,120.0588
70035322,2,120.0588
70035322,5,120.0588
70035326,1,549.9939
70035326,2,549.9939
70035330,1,60.4707
70035330,2,60.4707
70035332,1,64.5402
70035334,1,192.5692
70035337,1,116.5101
70035337,2,116.5101
70035338,1,68.7972
70035338,2,68.7972
70035338,3,68.7972
70035338,4,68.7972
70035347,1,119.3133
70035347,2,119.3133
70035349,1,70.4019
70035349,2,70.4019
70035355,1,68.7938
70035355,2,68.7938
70035355,3,68.7938
70035355,4,68.7938
70035364,1,74.4583
70035364,2,74.4583
70035364,3,74.4583
70035366,1,70.4057
70035366,2,70.4057
70035372,1,72.5789
70035375,1,65.7899
70035375,2,65.7899
70035375,3,65.7899
70035375,4,65.7899
70035380,1,61.6433
70035381,1,68.7937
70035382,1,535.4268
70035382,2,535.4268
70035382,3,535.4268
70035382,4,535.4268
70035382,5,535.4268
70035383,1,68.7935
70035384,1,549.9827
70035384,2,549.9827
70035384,3,549.9827
70035384,4,549.9827
70035386,1,60.4786
70035386,2,60.4786
70035386,3,60.4786
70035402,1,425.1831
70035402,2,425.1831
70035403,1,72.5713
70035404,1,524.9727
70035404,2,524.9727
70035407,1,68.7922
70035408,1,549.9936
70035408,2,549.9936
70035408,3,549.9936
70035409,1,70.8417
70035409,2,70.8417
70035411,1,72.563
70035411,2,72.563
70035411,3,72.563
70035415,1,102.2198
70035415,2,102.2198
70035415,3,102.2198
70035415,4,102.2198
70035416,1,71.98
70035416,2,71.98
70035416,3,71.98
70035416,4,71.98
70035422,1,101.9999
70035422,2,101.9999
70035429,1,62.1472
70035430,1,326.5002
70035430,2,326.5002
70035432,1,549.9696
70035432,2,549.9696
70035435,1,73.0221
70035435,2,73.0221
70035436,1,114.1913
70035446,1,549.9732
70035446,2,549.9732
70035448,1,72.563
70035448,2,72.563
70035449,1,534.9024
70035449,2,534.9024
70035450,1,70.6415
70035450,2,70.6415
70035464,1,326.1054
70035473,1,842.756
70035473,2,842.756
70035476,1,131.7638
70035476,2,131.7638
70035478,1,97.0181
70035478,2,97.0181
70035486,1,72.564
70035486,2,72.564
70035487,1,118.6927
70035487,2,118.6927
70035490,1,70.4019
70035491,1,70.4019
70035492,1,1078.9737
70035492,2,1078.9737
70035492,3,1078.9737
70035492,4,1078.9737
70035495,1,1039.6078
70035506,1,60.4717
70035506,2,60.4717
70035516,1,68.5959
70035516,2,68.5959
70035519,1,110.8736
70035519,2,110.8736
70035521,1,72.9048
70035521,2,72.9048
70035521,3,72.9048
70035521,4,72.9048
70035530,1,119.0538
70035546,1,850.0027
70035546,2,850.0027
70035546,3,850.0027
70035550,1,70.4024
70035559,1,119.0073
70035559,2,119.0073
70035574,1,359.8388
70035574,2,359.8388
70035581,1,192.3119
70035583,1,539.3926
70035583,2,539.3926
70035583,3,539.3926
70035583,4,539.3926
70035583,5,539.3926
70035588,1,549.971
70035588,2,549.971
70035597,1,60.6327
70035597,2,60.6327
70035597,3,60.6327
70035597,4,60.6327
70035601,1,199.2792
70035609,1,1003.7026
70035617,1,119.0922
70035617,2,119.0922
70035618,1,70.4019
70035618,2,70.4019
70035623,1,72.563
70035633,1,184.6881
70035633,2,184.6881
70035633,3,184.6881
70035638,1,71.3728
70035638,2,71.3728
70035639,1,100.472
70035639,2,100.472
70035646,1,111.157
70035646,2,111.157
70035647,1,70.4019
70035647,2,70.4019
70035651,1,879.943
70035651,2,879.943
70035651,3,879.943
70035651,4,879.943
70035655,1,72.573
70035656,1,1651.9802
70035659,1,62.0946
70035659,2,62.0946
70035661,1,73.3416
70035668,1,72.563
70035670,1,1744.5138
70035670,2,1744.5138
70035670,3,1744.5138
70035672,1,95.1059
70035678,1,70.4019
70035678,2,70.4019
70035681,1,73.4035
70035686,1,72.563
70035686,2,72.563
70035699,1,100.8753
70035706,1,660
70035706,2,660
70035706,3,660
70035726,1,107.246
70035726,2,107.246
70035728,1,70.4019
70035730,1,597.0602
70035738,1,70.4019
70035739,1,1616.2512
70035744,1,318.2158
70035744,2,318.2158
70035744,3,318.2158
70035749,1,100.7984
70035749,2,100.7984
70035749,3,100.7984
70035763,1,70.4019
70035763,2,70.4019
70035765,1,70.4019
70035781,1,118.6914
70035788,1,75.3621
70035788,2,75.3621
70035788,3,75.3621
70035789,1,1078.9729
70035789,2,1078.9729
70035789,3,1078.9729
70035789,4,1078.9729
70035789,5,1078.9729
70035789,6,1078.9729
70035803,1,70.4019
70035813,1,120.0053
70035813,2,120.0053
70035813,3,120.0053
70035813,4,120.0053
70035813,5,120.0053
70035834,1,118.694
70035834,2,118.694
70035836,1,191.9227
70035836,2,191.9227
70035838,1,70.4026
70035840,1,575.6756
70035840,2,575.6756
70035855,1,119.4833
70035857,1,69.3177
70035857,2,69.3177
70035857,3,69.3177
70035861,1,68.7948
70035861,2,68.7948
70035862,1,69.4583
70035862,2,69.4583
70035862,3,69.4583
70035862,4,69.4583
70035862,5,69.4583
70035869,1,68.7953
70035869,2,68.7953
70035869,3,68.7953
70035870,1,69
70035870,2,69
70035870,3,69
70035870,4,69
70035870,5,69
70035871,1,416.597
70035871,2,416.597
70035871,3,416.597
70035874,1,68.8698
70035874,2,68.8698
70035874,3,68.8698
70035875,1,60.4904
70035875,2,60.4904
70035875,3,60.4904
70035875,4,60.4904
70035875,5,60.4904
70035876,1,61.4089
70035876,2,61.4089
70035876,3,61.4089
70035877,1,68.7981
70035877,2,68.7981
70035877,3,68.7981
70035879,1,68.9077
70035879,2,68.9077
70035879,3,68.9077
70035879,4,68.9077
70035884,1,62.6813
70035884,2,62.6813
70035884,3,62.6813
70035884,4,62.6813
70035888,1,73.5097
70035888,2,73.5097
70035888,3,73.5097
70035893,1,64.3486
70035893,2,64.3486
70035893,3,64.3486
70035893,4,64.3486
70035893,5,64.3486
70035894,1,68.7938
70035894,2,68.7938
70035894,3,68.7938
70035894,4,68.7938
70035896,1,68.8964
70035896,2,68.8964
70035896,3,68.8964
70035897,1,624.7038
70035897,2,624.7038
70035897,3,624.7038
70035897,4,624.7038
70035897,5,624.7038
70035897,6,624.7038
70035901,1,69.0663
70035901,2,69.0663
70035901,3,69.0663
70035901,4,69.0663
70035920,1,67.0458
70035920,2,67.0458
70035920,3,67.0458
70035920,4,67.0458
70035920,5,67.0458
70035924,1,69.7679
70035924,2,69.7679
70035926,1,69.0663
70035926,2,69.0663
70035926,3,69.0663
70035926,4,69.0663
70035930,1,68.7951
70035930,2,68.7951
70035933,1,114.1068
70035933,2,114.1068
70035933,3,114.1068
70035933,4,114.1068
70035935,1,65.0021
70035935,2,65.0021
70035935,3,65.0021
70035935,4,65.0021
70035935,5,65.0021
70035936,1,78.0798
70035936,2,78.0798
70035936,3,78.0798
70035936,4,78.0798
70035944,1,68.794
70035944,2,68.794
70035944,3,68.794
70035944,4,68.794
70035950,1,61.21
70035950,2,61.21
70035953,1,68.8727
70035953,2,68.8727
70035955,1,60.4955
70035955,2,60.4955
70035955,3,60.4955
70035955,4,60.4955
70035956,1,192.0792
70035959,1,74.3361
70035959,2,74.3361
70035959,3,74.3361
70035959,4,74.3361
70035959,5,74.3361
70035961,1,275.5954
70035961,2,275.5954
70035961,3,275.5954
70035964,1,68.796
70035964,2,68.796
70035964,3,68.796
70035964,4,68.796
70035965,1,70.4019
70035968,1,70.4019
70035970,1,68.7966
70035970,2,68.7966
70035970,3,68.7966
70035970,4,68.7966
70035977,1,60.4738
70035977,2,60.4738
70035977,3,60.4738
70035977,4,60.4738
70035984,1,617.8707
70035984,2,617.8707
70035984,3,617.8707
70035984,4,617.8707
70035992,1,70.4019
70035998,1,211.6102
70035998,2,211.6102
70035998,3,211.6102
70036000,1,100.7449
70036000,2,100.7449
70036001,1,70.4019
70036007,1,68.9993
70036007,2,68.9993
70036007,3,68.9993
70036007,4,68.9993
70036013,1,101.4337
70036013,2,101.4337
70036013,3,101.4337
70036013,4,101.4337
70036013,5,101.4337
70036017,1,1744.8006
70036019,1,60.48
70036019,2,60.48
70036019,3,60.48
70036019,4,60.48
70036044,1,70.4019
70036047,1,68.8917
70036047,2,68.8917
70036047,3,68.8917
70036062,1,70.4019
70036067,1,70.4019
70036073,1,623.0982
70036073,2,623.0982
70036073,3,623.0982
70036081,1,70.4019
70036081,2,70.4019
70036081,3,70.4019
70036082,1,659.9997
70036086,1,237.6034
70036086,2,237.6034
70036088,1,1279.0435
70036088,2,1279.0435
70036088,3,1279.0435
70036088,4,1279.0435
70036088,5,1279.0435
70036088,6,1279.0435
70036089,1,62.8588
70036089,2,62.8588
70036098,1,386.8415
70036103,1,68.9669
70036103,2,68.9669
70036109,1,640
70036113,1,69.2143
70036113,2,69.2143
70036113,3,69.2143
70036116,1,73.2254
70036116,2,73.2254
70036116,3,73.2254
70036116,4,73.2254
70036130,1,72.563
70036130,2,72.563
70036132,1,68.7965
70036132,2,68.7965
70036132,3,68.7965
70036134,1,70.4019
70036134,2,70.4019
70036137,1,64.515
70036137,2,64.515
70036151,1,72.563
70036151,2,72.563
70036154,1,60.5171
70036154,2,60.5171
70036154,3,60.5171
70036154,4,60.5171
70036154,5,60.5171
70036157,1,659.2989
70036167,1,639.9998
70036167,2,639.9998
70036183,1,70.7299
70036183,2,70.7299
70036187,1,118.9424
70036192,1,101.0737
70036192,2,101.0737
70036192,3,101.0737
70036192,4,101.0737
70036210,1,624.0339
70036215,1,68.7937
70036215,2,68.7937
70036215,3,68.7937
70036215,4,68.7937
70036231,1,624.9923
70036245,1,118.918
70036245,2,118.918
70036248,1,69.5384
70036248,2,69.5384
70036248,3,69.5384
70036248,4,69.5384
70036249,1,68.7959
70036249,2,68.7959
70036249,3,68.7959
70036249,4,68.7959
70036252,1,68.8874
70036252,2,68.8874
70036252,3,68.8874
70036254,1,96.0125
70036254,2,96.0125
70036254,3,96.0125
70036256,1,68.7938
70036256,2,68.7938
70036256,3,68.7938
70036256,4,68.7938
70036256,5,68.7938
70036258,1,69.0124
70036258,2,69.0124
70036258,3,69.0124
70036258,4,69.0124
70036259,1,69.3028
70036259,2,69.3028
70036259,3,69.3028
70036259,4,69.3028
70036268,1,78.5974
70036268,2,78.5974
70036268,3,78.5974
70036268,4,78.5974
70036268,5,78.5974
70036272,1,68.8667
70036272,2,68.8667
70036277,1,100.4717
70036277,2,100.4717
70036277,3,100.4717
70036277,4,100.4717
70036277,5,100.4717
70036277,6,100.4717
70036278,1,372.4935
70036278,2,372.4935
70036278,3,372.4935
70036278,4,372.4935
70036279,1,623.7494
70036279,2,623.7494
70036279,3,623.7494
70036279,4,623.7494
70036284,1,68.892
70036284,2,68.892
70036284,3,68.892
70036284,4,68.892
70036285,1,64.1261
70036285,2,64.1261
70036285,3,64.1261
70036287,1,100.6446
70036295,1,424.612
70036295,2,424.612
70036296,1,69.4595
70036296,2,69.4595
70036296,3,69.4595
70036301,1,1007.9962
70036301,2,1007.9962
70036301,3,1007.9962
70036301,4,1007.9962
70036308,1,631.1554
70036308,2,631.1554
70036308,3,631.1554
70036308,4,631.1554
70036309,1,69.5292
70036309,2,69.5292
70036309,3,69.5292
70036309,4,69.5292
70036309,5,69.5292
70036316,1,68.7944
70036316,2,68.7944
70036316,3,68.7944
70036316,4,68.7944
70036322,1,119.2751
70036322,2,119.2751
70036322,3,119.2751
70036325,1,68.9446
70036325,2,68.9446
70036325,3,68.9446
70036325,4,68.9446
70036326,1,873.5692
70036326,2,873.5692
70036331,1,624.9923
70036343,1,70.6798
70036343,2,70.6798
70036343,3,70.6798
70036351,1,70.4019
70036351,2,70.4019
70036365,1,68.7924
70036365,2,68.7924
70036373,1,68.9133
70036373,2,68.9133
70036373,3,68.9133
70036373,4,68.9133
70036373,5,68.9133
70036374,1,60.4813
70036374,2,60.4813
70036374,3,60.4813
70036374,4,60.4813
70036377,1,68.9597
70036377,2,68.9597
70036377,3,68.9597
70036377,4,68.9597
70036383,1,277.9913
70036383,2,277.9913
70036383,3,277.9913
70036383,4,277.9913
70036398,1,68.793
70036398,2,68.793
70036408,1,103.7995
70036408,2,103.7995
70036408,3,103.7995
70036408,4,103.7995
70036410,1,104.2872
70036410,2,104.2872
70036410,3,104.2872
70036410,4,104.2872
70036411,1,70.4019
70036415,1,70.4037
70036420,1,543.404
70036420,2,543.404
70036422,1,181.7171
70036422,2,181.7171
70036422,3,181.7171
70036422,4,181.7171
70036422,5,181.7171
70036423,1,912.1588
70036423,2,912.1588
70036426,1,70.4088
70036437,1,103.4588
70036437,2,103.4588
70036443,1,416.739
70036443,2,416.739
70036457,1,1078.9892
70036457,2,1078.9892
70036467,1,119.3831
70036467,2,119.3831
70036467,3,119.3831
70036472,1,118.6941
70036472,2,118.6941
70036478,1,68.8924
70036478,2,68.8924
70036480,1,68.7964
70036480,2,68.7964
70036480,3,68.7964
70036480,4,68.7964
70036480,5,68.7964
70036482,1,623.7532
70036486,1,306.528
70036492,1,69.0954
70036492,2,69.0954
70036492,3,69.0954
70036494,1,68.8256
70036494,2,68.8256
70036494,3,68.8256
70036495,1,60.5218
70036495,2,60.5218
70036495,3,60.5218
70036495,4,60.5218
70036496,1,70.4019
70036497,1,118.6912
70036500,1,68.8192
70036500,2,68.8192
70036500,3,68.8192
70036500,4,68.8192
70036503,1,478.085
70036503,2,478.085
70036505,1,68.8175
70036505,2,68.8175
70036505,3,68.8175
70036505,4,68.8175
70036505,5,68.8175
70036505,6,68.8175
70036511,1,68.7941
70036511,2,68.7941
70036511,3,68.7941
70036511,4,68.7941
70036515,1,100.5463
70036517,1,68.7951
70036517,2,68.7951
70036518,1,69.8077
70036518,2,69.8077
70036518,3,69.8077
70036526,1,62.1472
70036530,1,128.5021
70036530,2,128.5021
70036530,3,128.5021
70036531,1,253.5901
70036531,2,253.5901
70036531,3,253.5901
70036531,4,253.5901
70036531,5,253.5901
70036533,1,100.591
70036538,1,659.9999
70036538,2,659.9999
70036539,1,531.4542
70036539,2,531.4542
70036539,3,531.4542
70036547,1,98.6726
70036550,1,68.9353
70036550,2,68.9353
70036554,1,100.4721
70036554,2,100.4721
70036555,1,69.2223
70036555,2,69.2223
70036555,3,69.2223
70036558,1,69.0655
70036558,2,69.0655
70036561,1,68.9647
70036561,2,68.9647
70036561,3,68.9647
70036561,4,68.9647
70036576,1,69.0674
70036576,2,69.0674
70036590,1,69.2881
70036590,2,69.2881
70036590,3,69.2881
70036590,4,69.2881
70036590,5,69.2881
70036590,6,69.2881
70036593,1,70.4019
70036604,1,100.5076
70036604,2,100.5076
70036604,3,100.5076
70036604,4,100.5076
70036604,5,100.5076
70036606,1,115.3443
70036606,2,115.3443
70036608,1,63.2609
70036608,2,63.2609
70036610,1,69.2143
70036610,2,69.2143
70036610,3,69.2143
70036612,1,61.3676
70036612,2,61.3676
70036612,3,61.3676
